"Strings","Encrypted","algorithm","length","A",".","+","i","p","<","[","`","#","g","z","6",")","?",",","t","J","T","n","~","(","k",";","-","Z","G","D","f","{","\","=","r","X","@","c","y","h","/","^","Y","$","Q","0","e","o","I","V","b","H",">"," ","K","F","q","7","j","M","B","U","E","N","s","L","S","!","_","C","&","]","*",":","R","d","O","8","""","9","v","P","l","a","'","w","4","2","x","5","}","1","m","|","W","%","u","3"
", without assistance, and I fear that the inconvenience attending their use will restrict them to the few enthusiasts who count neither time, labor, nor cost in attaining a desired end.","b'\xbb\x83*\xc0\x0e\xff/Y%\xcd\xc7\xe4\xeb\xd3\xd7\x8c~&\xb2\x88\xde\xdd\xab\xd7\x8eT\xf3\x85\xef\x9d\x12\xff\xad\x06\x9c\x01J\xccjP\xbd\xfa\x81\xb0\xd15\x8c\xe4\xb0\x89\xf0\x90\xeb/\xbc\x9e\xd6\xd1y\x16JA\xb5\xee\x12\xea\xc4\x9d\x89\xa6k\xac\x0f6A\x04\'\xefU(\xac\xe7\xc6\xa1\xee\x80\xe6\x10~@?\x16\xdb\xad\xecz\x02\xb4\x85\x10\xf0\xfd\xa1O\xf0.\x85\xe8B\xf1\x1f\xb0\xff?\\m\xd9\x02\x9b\x0f\x8a\x1a\xba\xce4\xb9\xd9c\x10$\xf3?`\x95""\xca2(\xe7\xe6l\xf7\xb7h\xceF\xa4@(\x06\xba[H\xba\x9eY\x04y\xc7\xa8\x14\xab\xe60\xb1\x88\xbd|I6`_L\xbd\xd4`\xcb\xed9\x1e\x11\x92\x8f\xb48'","ChaCha20","571","0.3502626970227671","0.17513134851138354","0.0","0.0","0.0","0.0","0.17513134851138354","0.5253940455341506","0.0","0.0","0.17513134851138354","2.1015761821366024","0.0","0.5253940455341506","0.0","0.0","0.3502626970227671","0.17513134851138354","0.0","0.3502626970227671","0.5253940455341506","0.17513134851138354","0.0","0.0","0.0","0.0","0.0","3.677758318739054","0.0","22.76707530647986","0.0","0.0","0.0","0.3502626970227671","3.502626970227671","0.3502626970227671","0.17513134851138354","0.3502626970227671","0.0","0.3502626970227671","0.17513134851138354","0.0","4.028021015761821","4.728546409807356","0.0","0.17513134851138354","0.0","4.728546409807356","0.17513134851138354","0.0","0.0","0.0","0.17513134851138354","0.0","1.4010507880910683","0.17513134851138354","0.0","0.17513134851138354","0.17513134851138354","0.0","0.0","0.0","0.17513134851138354","0.0","0.0","0.17513134851138354","0.0","0.17513134851138354","0.0","0.17513134851138354","0.0","0.0","4.028021015761821","0.17513134851138354","3.502626970227671","0.17513134851138354","2.626970227670753","0.0","0.17513134851138354","0.17513134851138354","3.327495621716287","0.5253940455341506","0.0","1.926444833625219","1.2259194395796849","22.241681260945708","1.0507880910683012","0.0","3.677758318739054","0.17513134851138354","0.17513134851138354","0.0","0.17513134851138354","0.0","0.7005253940455342"
"Stay powerful.","b'\xe0j)ai\xe1^\xb7\xef\x05x\xea\x83l.\x9f\x9c\x91\xbe\x150o\xb45\xc7_3\xd0M`k\xf1'","AES","83","0.0","1.2048192771084338","0.0","1.2048192771084338","0.0","0.0","0.0","1.2048192771084338","0.0","0.0","0.0","0.0","1.2048192771084338","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2048192771084338","0.0","0.0","0.0","0.0","0.0","3.614457831325301","0.0","19.27710843373494","0.0","0.0","0.0","0.0","2.4096385542168677","0.0","0.0","0.0","1.2048192771084338","0.0","0.0","0.0","4.819277108433735","6.024096385542169","1.2048192771084338","0.0","0.0","4.819277108433735","0.0","0.0","0.0","0.0","0.0","0.0","2.4096385542168677","1.2048192771084338","1.2048192771084338","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2048192771084338","0.0","0.0","0.0","0.0","0.0","0.0","1.2048192771084338","0.0","1.2048192771084338","0.0","3.614457831325301","0.0","0.0","1.2048192771084338","2.4096385542168677","2.4096385542168677","0.0","1.2048192771084338","0.0","20.481927710843372","3.614457831325301","0.0","4.819277108433735","0.0","0.0","0.0","0.0","0.0","2.4096385542168677"
"Motivation gets you started, but discipline keeps you going till the end.","b'd\x11L~\xb7\xe0\xe8\xa0\x8c\xcb\xda\xac\x0e\n!\xbe\xdf}Bkk\x002eT\x16\x19q\xe0\\\x89\x81\xa3?\x00d\x1a4$\x1d\x0e\x15\xe8\xb7A\x98\xd0M6kN\n\xa8\xb7(\xa8\xf2nj!+\x06tT`\xc0Rd\x8dg\x9bD\x13\x86\xbc\xe6a3\xb5\x82\xf5\xc9\xb3\xaa\xdcu\xf0\x92!\xcd\x82\x19\xa5)\x17\x9e'","AES","267","0.37453183520599254","0.0","0.37453183520599254","0.0","0.0","0.0","0.0","0.37453183520599254","0.0","0.37453183520599254","0.0","1.8726591760299627","0.37453183520599254","0.37453183520599254","0.0","0.37453183520599254","0.0","0.7490636704119851","1.1235955056179776","0.37453183520599254","0.37453183520599254","1.1235955056179776","0.0","0.0","0.0","0.0","0.37453183520599254","1.4981273408239701","0.0","22.09737827715356","0.0","0.0","0.0","0.0","2.9962546816479403","0.0","0.0","0.0","0.0","0.0","0.37453183520599254","0.0","4.868913857677903","3.7453183520599254","0.0","0.0","0.0","3.7453183520599254","0.0","0.0","0.0","0.0","0.0","0.37453183520599254","1.4981273408239701","0.37453183520599254","0.37453183520599254","0.37453183520599254","0.0","0.0","0.37453183520599254","0.0","0.37453183520599254","0.0","1.1235955056179776","0.0","0.0","0.0","0.0","0.0","0.0","0.37453183520599254","3.7453183520599254","0.0","4.49438202247191","0.0","2.9962546816479403","0.0","0.0","0.0","4.119850187265917","0.7490636704119851","0.0","0.37453183520599254","1.8726591760299627","20.59925093632959","1.4981273408239701","0.37453183520599254","4.119850187265917","0.0","0.0","0.0","0.0","0.37453183520599254","1.4981273408239701"
"The reflecting camera possesses all the advantages of the twin-lens, but requires only one lens, and when in use is not materially larger than the ordinary 4 × 5 long-focus box.","pq7Lgts9682gseiqBE8XAyn3ySVGLCNgafFR6y0T3A2T+xdyuXov4W6p1JwoWBRovhqQYkEtEhh6nMEeImYeSJqD+HhuY7/T797CcljUrAgmdKCxr22VCEJnd31PkANa6i/y1/QbfbNDq4E0wKsSaOXD8I5hZUrd9NaeGfSS7GWR//6OKmTKJcc6MEfNoKAUNiSKDYJpGTuCQHDSYASv+wEgT38g1HRgXLuKtYKUBrcisvw4NXdFrw==","Blowfish","248","2.4193548387096775","0.0","1.2096774193548387","1.6129032258064515","1.2096774193548387","0.0","0.0","0.0","0.0","2.82258064516129","0.0","2.82258064516129","0.0","0.0","0.0","1.2096774193548387","2.0161290322580645","2.4193548387096775","1.2096774193548387","0.0","0.0","0.8064516129032258","0.0","0.0","0.4032258064516129","1.6129032258064515","2.0161290322580645","1.6129032258064515","0.0","0.0","0.8064516129032258","2.0161290322580645","2.0161290322580645","0.0","1.6129032258064515","2.0161290322580645","2.0161290322580645","2.0161290322580645","0.0","2.4193548387096775","0.0","1.2096774193548387","0.8064516129032258","1.6129032258064515","1.6129032258064515","0.8064516129032258","0.8064516129032258","0.8064516129032258","1.2096774193548387","0.0","0.0","3.225806451612903","0.8064516129032258","2.0161290322580645","2.0161290322580645","0.4032258064516129","0.8064516129032258","1.2096774193548387","1.6129032258064515","3.225806451612903","2.82258064516129","1.6129032258064515","1.2096774193548387","3.225806451612903","0.0","0.0","2.0161290322580645","0.0","0.0","0.0","0.0","1.6129032258064515","2.0161290322580645","0.8064516129032258","1.6129032258064515","0.0","1.2096774193548387","1.6129032258064515","0.4032258064516129","0.4032258064516129","1.6129032258064515","0.0","2.0161290322580645","1.2096774193548387","1.6129032258064515","0.8064516129032258","0.4032258064516129","0.0","1.6129032258064515","1.2096774193548387","0.0","1.2096774193548387","0.0","1.6129032258064515","1.6129032258064515"
"hz%{|8.~(<M""5HsZK>:X","eM1oHyCsjLPXDK0NpYn1/w81t2ml+Wjk","Blowfish","32","0.0","0.0","3.125","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","3.125","0.0","0.0","3.125","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","3.125","0.0","3.125","0.0","3.125","0.0","0.0","3.125","3.125","3.125","0.0","0.0","0.0","3.125","0.0","0.0","3.125","0.0","0.0","0.0","6.25","3.125","0.0","0.0","0.0","3.125","3.125","3.125","0.0","0.0","0.0","3.125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.125","0.0","0.0","0.0","3.125","3.125","0.0","0.0","3.125","0.0","3.125","0.0","0.0","0.0","9.375","3.125","0.0","3.125","0.0","0.0","0.0"
"For use from a tripod any one of the several excellent long-focus cameras now on the market will be found to answer every requirement.","b'\xae\x908\x08\xebz\x08\xfa\x18)\x18:\xfc\xbc\n{\x0ba\x16US\xea\x98\x86\xed1\x8ey\xed\xe8\xdc(""\xbe\xfb\xd4\x99D\xfa[\xef9\xcb""~\x944\xcbg\x03Y\xb7\xbd\xa4$\x14\xb7+\xa7\xfc2K\xee\xa6\xc4\x04\xb3X\x8c\xa2\x01yl\xdb?T%\xf9>\xf5+\xc8\x86{\xef\xb1H-|\x1eE\x87e!\xb4\xb7\xd8%]V\xbb\x0f/,B\xd1\x8a\xe5x\xe8\x17s\\\xbd@\xdbg\xc8\xcek\xf9\x93\xbd0\xed\x05\t\xe3\xa9<t\x8d\xe8\xd4'","ChaCha20","374","0.0","0.0","0.53475935828877","0.0","0.0","0.267379679144385","0.267379679144385","0.0","0.0","0.53475935828877","0.267379679144385","1.06951871657754","0.267379679144385","0.267379679144385","0.267379679144385","0.53475935828877","0.0","0.267379679144385","0.267379679144385","0.267379679144385","0.267379679144385","0.267379679144385","0.0","0.267379679144385","0.0","0.0","0.267379679144385","2.941176470588235","0.53475935828877","21.92513368983957","0.0","0.0","0.267379679144385","0.267379679144385","2.941176470588235","0.53475935828877","0.0","0.267379679144385","0.0","0.267379679144385","0.267379679144385","0.0","2.6737967914438503","5.347593582887701","0.0","0.0","0.267379679144385","5.614973262032086","0.267379679144385","0.267379679144385","0.0","0.267379679144385","0.0","0.0","1.6042780748663104","0.0","0.0","0.267379679144385","0.267379679144385","0.267379679144385","0.0","0.267379679144385","0.0","0.267379679144385","0.267379679144385","0.0","0.0","0.0","0.267379679144385","0.0","0.267379679144385","0.0","3.7433155080213902","0.0","5.080213903743315","0.53475935828877","2.6737967914438503","0.0","0.0","0.267379679144385","2.941176470588235","0.53475935828877","0.0","2.406417112299465","0.53475935828877","21.12299465240642","0.8021390374331552","0.0","2.6737967914438503","0.0","0.267379679144385","0.0","0.53475935828877","0.0","1.06951871657754"
"The light weight of most birds, however, requires a much more delicate apparatus, while an even greater difficulty is found in the movement caused by the release of the trigger, which startles the bird just as the exposure is made.","exBpKefcvmpJFq3QjEDxsXnXg1A+cojx06k2iFvbW+yq3JCgdxXKoe/ewnJY1KwI9Nub3qh8EUiHekbhZVMAs+TUMAAcJI/TLCoZQRaBGwfrkzYsOYwW4hyPXIAyvteH9I4d2maL8/+3W2Z2EyVu+til3eC6iUItN9GIPlBDNVT9PbajWGZO7OIknUEeBudCES1q81R7M0wI0Nm1PazyZ5CLsOEGeoHxrnGA+x5pB5CaA4qxa+Be2hR3CASTFg/aEswn3yTPgKg5m7tmBp37r+qs/0NBGBBkW1uckLagsSKPKgL6KTOXIg==","Blowfish","312","2.564102564102564","0.0","2.564102564102564","1.282051282051282","1.282051282051282","0.0","0.0","0.0","0.0","2.564102564102564","0.641025641025641","0.9615384615384616","0.0","0.0","0.0","1.282051282051282","1.282051282051282","1.9230769230769231","1.6025641025641024","0.0","0.0","1.9230769230769231","0.0","0.0","1.6025641025641024","1.9230769230769231","0.641025641025641","0.641025641025641","0.0","0.0","0.641025641025641","0.9615384615384616","1.6025641025641024","0.0","1.282051282051282","1.9230769230769231","1.282051282051282","1.6025641025641024","0.0","0.9615384615384616","0.0","0.641025641025641","1.282051282051282","3.205128205128205","1.282051282051282","2.8846153846153846","0.9615384615384616","1.282051282051282","0.9615384615384616","0.0","0.0","2.2435897435897436","0.9615384615384616","1.9230769230769231","1.282051282051282","0.9615384615384616","0.9615384615384616","3.205128205128205","1.282051282051282","2.2435897435897436","1.6025641025641024","2.2435897435897436","1.6025641025641024","0.9615384615384616","0.0","0.0","2.2435897435897436","0.0","0.0","0.0","0.0","0.9615384615384616","0.9615384615384616","1.6025641025641024","0.9615384615384616","0.0","1.282051282051282","0.9615384615384616","1.9230769230769231","0.641025641025641","2.564102564102564","0.0","1.9230769230769231","0.9615384615384616","1.6025641025641024","2.2435897435897436","1.282051282051282","0.0","1.9230769230769231","1.6025641025641024","0.0","1.6025641025641024","0.0","1.282051282051282","2.564102564102564"
"Ignite.","b'Tz\x85\x01\xd2\x14\x02\x1b\x91\x0cWl\x0b\x018\xfc\x90\xec\x99\x1d\x16\x10:\xcd\xa7\x97Y\xe9-\xb3/j'","AES","101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.9900990099009901","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.0","0.0","0.0","0.9900990099009901","0.0","21.782178217821784","0.0","0.0","0.0","0.0","3.9603960396039604","0.0","0.0","0.9900990099009901","0.0","0.9900990099009901","0.0","0.0","6.9306930693069315","1.9801980198019802","0.0","0.0","0.0","3.9603960396039604","0.0","0.0","0.0","0.0","0.0","0.0","1.9801980198019802","0.9900990099009901","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9900990099009901","0.0","2.9702970297029703","0.0","1.9801980198019802","0.0","5.9405940594059405","0.0","0.0","0.9900990099009901","0.9900990099009901","1.9801980198019802","0.0","0.9900990099009901","1.9801980198019802","21.782178217821784","0.9900990099009901","0.0","7.920792079207921","0.0","0.0","0.9900990099009901","0.0","0.0","0.9900990099009901"
"Good afternoon!","b'=\x87\x95}uh\xa3aFI\xdd/\xe4\x16\x1e'","ChaCha20","39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.564102564102564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.94871794871795","2.564102564102564","0.0","0.0","0.0","0.0","0.0","2.564102564102564","2.564102564102564","0.0","0.0","0.0","0.0","0.0","5.128205128205128","0.0","2.564102564102564","0.0","2.564102564102564","0.0","0.0","0.0","0.0","2.564102564102564","0.0","2.564102564102564","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.128205128205128","0.0","2.564102564102564","0.0","2.564102564102564","0.0","0.0","0.0","5.128205128205128","5.128205128205128","0.0","2.564102564102564","0.0","17.94871794871795","2.564102564102564","2.564102564102564","5.128205128205128","0.0","0.0","0.0","0.0","2.564102564102564","2.564102564102564"
"Stay fearless","b' Hj\xcb\xbf`{z\x9f\xe1#{O\xdf\x17S\xf7\x0f\x94\xf4\x84pr\xc78\xb5\xe1K\x80\xea\x050'","AES","86","0.0","0.0","0.0","0.0","1.1627906976744187","0.0","0.0","1.1627906976744187","1.1627906976744187","0.0","1.1627906976744187","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.976744186046512","2.3255813953488373","19.767441860465116","0.0","1.1627906976744187","0.0","0.0","2.3255813953488373","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.651162790697675","3.488372093023256","0.0","0.0","0.0","4.651162790697675","1.1627906976744187","0.0","1.1627906976744187","1.1627906976744187","0.0","0.0","3.488372093023256","1.1627906976744187","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1627906976744187","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1627906976744187","1.1627906976744187","3.488372093023256","0.0","2.3255813953488373","0.0","0.0","0.0","1.1627906976744187","2.3255813953488373","0.0","3.488372093023256","0.0","19.767441860465116","2.3255813953488373","0.0","3.488372093023256","0.0","0.0","0.0","0.0","0.0","0.0"
"Enjoy moments.","b'\xdcU""\xa2M""\xfb\x7f\xaf\x08\xee\xb68\x8d'","ChaCha20","44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.8181818181818175","0.0","20.454545454545457","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","4.545454545454546","0.0","0.0","0.0","6.8181818181818175","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","2.272727272727273","0.0","2.272727272727273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.545454545454546","0.0","6.8181818181818175","4.545454545454546","0.0","0.0","0.0","0.0","4.545454545454546","4.545454545454546","0.0","0.0","2.272727272727273","20.454545454545457","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"I would like a takeout, please.","b'xo\x96\xae3\xf7GF\xdb_\x81\xe4C\xee7>\xaf!\xd6\xa3u\xd3$\xb0\xa9^<\xe4\xb7^)\xbd\xf6lB\xdcZ\x834Pj\xba\x89\xcb\xf9\xefxx'","AES","123","0.0","0.0","0.0","0.0","0.0","0.8130081300813009","0.0","0.0","0.0","0.0","0.0","2.4390243902439024","0.8130081300813009","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8130081300813009","0.8130081300813009","0.0","4.0650406504065035","0.0","19.51219512195122","0.0","0.0","0.0","0.0","1.6260162601626018","0.0","0.0","0.0","1.6260162601626018","0.0","0.8130081300813009","0.0","0.8130081300813009","4.878048780487805","0.8130081300813009","0.0","0.0","5.691056910569105","0.0","0.8130081300813009","0.0","0.0","0.8130081300813009","0.0","2.4390243902439024","0.8130081300813009","0.0","0.8130081300813009","0.0","0.0","0.0","0.0","0.0","0.0","0.8130081300813009","0.8130081300813009","0.8130081300813009","0.0","0.0","0.0","0.0","0.0","4.0650406504065035","0.0","2.4390243902439024","0.0","3.2520325203252036","0.0","0.8130081300813009","0.8130081300813009","4.0650406504065035","1.6260162601626018","0.0","2.4390243902439024","0.0","21.951219512195124","0.0","0.0","0.8130081300813009","0.0","0.0","0.0","0.0","0.8130081300813009","3.2520325203252036"
"Have you tried the new restaurant?","s2flWEYgwT+H4FG78daogt9nH+OXMqhIvzE+UnzCuqxq1grQmwwE6Q==","Blowfish","56","0.0","0.0","5.357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","5.357142857142857","3.571428571428571","1.7857142857142856","0.0","0.0","0.0","1.7857142857142856","0.0","1.7857142857142856","3.571428571428571","0.0","0.0","0.0","0.0","0.0","0.0","1.7857142857142856","0.0","1.7857142857142856","0.0","0.0","3.571428571428571","1.7857142857142856","1.7857142857142856","0.0","0.0","0.0","1.7857142857142856","0.0","0.0","1.7857142857142856","0.0","3.571428571428571","0.0","0.0","1.7857142857142856","1.7857142857142856","0.0","0.0","3.571428571428571","0.0","0.0","0.0","1.7857142857142856","5.357142857142857","1.7857142857142856","0.0","1.7857142857142856","0.0","1.7857142857142856","5.357142857142857","0.0","1.7857142857142856","0.0","0.0","0.0","0.0","1.7857142857142856","0.0","0.0","0.0","0.0","0.0","1.7857142857142856","1.7857142857142856","1.7857142857142856","0.0","1.7857142857142856","1.7857142857142856","0.0","1.7857142857142856","1.7857142857142856","0.0","5.357142857142857","1.7857142857142856","1.7857142857142856","1.7857142857142856","0.0","0.0","1.7857142857142856","1.7857142857142856","0.0","1.7857142857142856","0.0","1.7857142857142856","0.0"
"Ancient Rome’s laws influenced modern legal systems across many nations today.","XWUl37fJTM5peLF9gcNTr8ejU0TftvLJljXKszpjvPpGZ2oF/6MHDvGsmssE43UhRW56eIKfPEu1/zu97T3C6YfM9V5g5lDDkMF6PGH4vzNJh1I1MqOZXQ==","Blowfish","120","0.0","0.0","0.0","0.0","2.5","0.0","0.0","0.0","0.0","1.6666666666666667","2.5","3.3333333333333335","0.0","0.0","0.0","0.8333333333333334","2.5","3.3333333333333335","0.0","0.0","0.0","0.8333333333333334","0.0","0.0","1.6666666666666667","2.5","2.5","3.3333333333333335","0.0","0.0","1.6666666666666667","0.8333333333333334","2.5","0.0","0.8333333333333334","0.0","1.6666666666666667","1.6666666666666667","0.0","0.8333333333333334","0.0","0.8333333333333334","0.8333333333333334","2.5","0.8333333333333334","1.6666666666666667","0.8333333333333334","0.0","1.6666666666666667","0.0","0.0","1.6666666666666667","2.5","0.8333333333333334","1.6666666666666667","2.5","4.166666666666666","0.0","2.5","1.6666666666666667","1.6666666666666667","3.3333333333333335","1.6666666666666667","0.0","0.0","0.0","0.8333333333333334","0.0","0.0","0.0","0.0","0.8333333333333334","0.0","0.8333333333333334","0.8333333333333334","0.0","2.5","3.3333333333333335","2.5","2.5","0.0","0.0","0.0","1.6666666666666667","0.8333333333333334","0.0","3.3333333333333335","0.0","2.5","0.8333333333333334","0.0","1.6666666666666667","0.0","1.6666666666666667","2.5"
"When the difficulties of telephotography are considered, however, and the ¹⁄₂₅-second exposure of the fourteen-inch lens, which permits of hand work, is compared with the one second of the telephoto, we believe that for general work in photographing 19birds a lens having a focal length of at least fourteen inches will be found the most satisfactory.","b'\xc9l\xfb\x1c\xdc\xcd\xc4\xba\x1b\xd6\x90\xc9{""\xbe[\xe6.\x81S1\x05G\x0c\x8f\xc1\xadX\xf5\'\xa4\xe4o\x83\xd8/\x1a\x91\xff\x8f\x8d\xc9\xa5\xef\xed\x85y\x1b\x10\xc9\xc4I\x17c\x8bLNk\xf9\xf1M\xbaV\x8f\xf2\x86<nT\x9c\x9c(\xed\xc9Y}\xe3\xbb\xafW\xe3m\xf3ao\xb2\x14\x0b\x96y\x8e\\^\x01X6\x90r\xdb\x07\xf2O\x19V\xef+T\xe4\x9c\x02\xce\xf5@\xbf\x7f(84]\xe5+^m\x9fe\xbb=\xaa\xf0\xc2\xc6\xe55\xd8\xf7>\x02g\xd7\x17,\xb0.P\xf0\x97\xf8\x03\xa78*\x87\x84\xaf\x16w\xf4\xc528\xeb\x98\xac\xef\xe1\x97\x19\xae![\x12\xc6\xc2g\x88\xafF\x8e\x95\x80R\x7fW\x06\x1f\x0b\xfa\xc1:\x07\xf2\xeb\xe3Rt\x9b\xad\xd0r\xfd,\xc9G\xa6\x85a{:o\xb4\xe8\xf7Klo\xb9v\xccu\xc6\xda\xfd\xd1\t\xc5<,\xf7\xa8\xc5B\xdbKB\xe8\x8fxD\xe6\x9b\xfa\xaa\x00l$@8\xe4la>\xf1d\x99a\xe9\xf4\xf7\x9f\x8a\x8cY\x14\x9cXa\xd1""\x8dWv\x1f\xa9\xd2\x90\xe9\xff\xce\xcdXW\xea\x9brH_(\x902\xbc\xb5\xd7\x99\xae\xc7\xcb\r\xc5!\xe1\xb9*{\xd4\xfaj\x03""\x0e6B\xdc\xb6Z\xcf)\xb6\xa0563\x83\x99\xe0&Ke\xd9\xb9\xd3e]8\xe4O\xf7x\x9f\x1f\x8a\xe6\xa8\xa2\x10?wc\xd9\xf7v\xe8\xfe\x95\x81\x94\x91Q\x80\xcd\xe8AsV\xc4\xb1[\x9f\xe0\xadO\xec\x92\xcc\xaa\x11J\x1bu~\x0fs\x00\xfb7'","AES","1099","0.09099181073703368","0.18198362147406735","0.18198362147406735","0.0","0.0","0.18198362147406735","0.27297543221110104","0.0","0.0","0.18198362147406735","0.0","1.5468607825295724","0.09099181073703368","0.09099181073703368","0.27297543221110104","0.18198362147406735","0.09099181073703368","0.18198362147406735","0.09099181073703368","0.09099181073703368","0.27297543221110104","0.09099181073703368","0.0","0.0","0.09099181073703368","0.18198362147406735","0.09099181073703368","4.9135577797998184","0.27297543221110104","21.929026387625115","0.09099181073703368","0.3639672429481347","0.3639672429481347","0.18198362147406735","4.185623293903549","0.18198362147406735","0.0","0.09099181073703368","0.18198362147406735","0.18198362147406735","0.09099181073703368","0.09099181073703368","3.002729754322111","3.912647861692448","0.3639672429481347","0.09099181073703368","0.27297543221110104","3.2757051865332123","0.09099181073703368","0.18198362147406735","0.0","0.27297543221110104","0.09099181073703368","0.0","1.8198362147406733","0.09099181073703368","0.09099181073703368","0.27297543221110104","0.0","0.0","0.09099181073703368","0.18198362147406735","0.09099181073703368","0.09099181073703368","0.18198362147406735","0.09099181073703368","0.0","0.09099181073703368","0.18198362147406735","0.18198362147406735","0.18198362147406735","0.18198362147406735","2.820746132848044","0.27297543221110104","3.6396724294813465","0.27297543221110104","4.367606915377617","0.27297543221110104","0.09099181073703368","0.3639672429481347","3.548680618744313","0.27297543221110104","0.18198362147406735","1.5468607825295724","1.2738853503184715","21.656050955414013","1.5468607825295724","0.09099181073703368","3.1847133757961785","0.18198362147406735","0.0","0.3639672429481347","0.0","0.18198362147406735","0.9099181073703366"
"A picture of the bird itself is, of course, of the first importance, but any fact in its biography which the camera can be employed to portray is within the province of bird photography.","b""Sm\x7f\xb2\xf4N\x89\xac\xf1\xc5\xda\xbb\xe1xO\x99\x835\x01Zgyo\xf0y\xfa\xa1V\x7f\xa8\xaf\n\x06\xb8\xba\xf0\xa4\xf3\xf2\x8f\xa7\xa4\xf7K\xd6v\x9a@\x1bn\xa5\xa5`\xd5\xa8\xa3\x02\x11\x03\x0c\x08\x7f9h\x96\x9c\xe5\xf4\xce\xb8\xd3\x7f\xdez\xcaO\x19\x8a\xd7\xfa\xda%\xb6\xdf\x91W\xbe\xd5\xae\xe8\x1b\xe1\xfc~\x82W\x0b\xee\xeci\xb2\\;I\xe0\xe6\x15%&\xc7\x96\x01Z>4\xa5M\x1b\xc1u\xf3U\xea\xf8h\xf1n\xeca`J6d\xed\xae\x0b\x92\x7f\xca\xa3\xc1\xf0K\xb5\xa9>+\x95}\x00\xa7\x8d'*O\xddp\x07>\xce\xeb#\xe6\x05 :\x93\xeasP\xd2\x16+\x14\x02:\x1fj\xe8<\xb53cC\xc0\x9c\x92r\xd1\xce}\x99H\x93\x92\xe7\x92\xec\x00\t\x98]\xb9\x17\x19\xcf||""","AES","619","0.0","0.0","0.32310177705977383","0.16155088852988692","0.16155088852988692","0.16155088852988692","0.0","0.32310177705977383","0.16155088852988692","0.16155088852988692","0.16155088852988692","1.4539579967689822","0.0","0.0","0.0","0.16155088852988692","0.16155088852988692","0.0","0.48465266558966075","0.16155088852988692","0.0","0.0","0.16155088852988692","0.0","0.32310177705977383","0.0","0.0","4.038772213247173","0.0","22.45557350565428","0.0","0.16155088852988692","0.0","0.16155088852988692","3.231017770597738","0.32310177705977383","0.32310177705977383","0.0","0.0","0.0","0.0","0.0","3.392568659127625","4.038772213247173","0.16155088852988692","0.16155088852988692","0.16155088852988692","3.0694668820678515","0.16155088852988692","0.48465266558966075","0.16155088852988692","0.32310177705977383","0.0","0.0","2.10016155088853","0.16155088852988692","0.16155088852988692","0.0","0.16155088852988692","0.0","0.16155088852988692","0.16155088852988692","0.0","0.16155088852988692","0.0","0.0","0.16155088852988692","0.16155088852988692","0.16155088852988692","0.16155088852988692","0.32310177705977383","0.0","2.5848142164781907","0.48465266558966075","2.4232633279483036","0.32310177705977383","3.877221324717286","0.16155088852988692","0.16155088852988692","0.0","4.68497576736672","0.16155088852988692","0.0","0.9693053311793215","1.7770597738287561","21.97092084006462","2.10016155088853","0.32310177705977383","3.715670436187399","0.16155088852988692","0.32310177705977383","0.32310177705977383","0.32310177705977383","0.16155088852988692","1.615508885298869"
